CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700917067610607130","RASES I CATES","01/08/2017","01/08/2017","1","41,546213850927","2,43182315721964","POINT (2.43182315721964 41.546213850927)"
"5120700917090592607130","OBRES","18/08/2017","18/08/2017","1","41,5378696407832","2,44623312469822","POINT (2.44623312469822 41.5378696407832)"
"5120700917107514107130","OBRES","28/08/2017","08/09/2017","12","41,543345372876","2,45139916906157","POINT (2.45139916906157 41.543345372876)"
"5120700917108292107130","SAC DE RUNA","28/08/2017","01/09/2017","5","41,54294055833","2,42924235193376","POINT (2.42924235193376 41.54294055833)"
"5120700917235079607130","RASES I CATES","06/09/2017","12/09/2017","7","41,542988082519","2,44066571647854","POINT (2.44066571647854 41.542988082519)"
"5120700917364007607130","CÀRREGA I DESCÀRREGA DE MATERIALS","19/09/2017","19/09/2017","1","41,5447524497039","2,42200424061352","POINT (2.42200424061352 41.5447524497039)"
"5120700917406384607130","RESERVES D' ESTACIONAMENT","28/09/2017","28/09/2017","1","41,5456771594","2,43856671243416","POINT (2.43856671243416 41.5456771594)"
"5120700917682152607130","CONTENIDOR DE RUNA","03/10/2017","11/10/2017","9","41,5409518758974","2,44323926209042","POINT (2.44323926209042 41.5409518758974)"
"5120700917730827607130","OBRES","16/10/2017","16/10/2017","1","41,5370356529942","2,44629523681498","POINT (2.44629523681498 41.5370356529942)"
"5120700917836903107130","RESERVES D' ESTACIONAMENT","12/10/2017","12/05/2018","213","41,5435128868381","2,45105839958918","POINT (2.45105839958918 41.5435128868381)"
"5120700917874795107130","RESERVES D' ESTACIONAMENT","07/11/2017","31/05/2018","206","41,5424548466241","2,44793632776879","POINT (2.44793632776879 41.5424548466241)"
"5120700918083541607130","OBRES","31/10/2017","31/10/2017","1","41,5412015162547","2,43908389882271","POINT (2.43908389882271 41.5412015162547)"
"5120700918554718607130","MUDANÇA","23/11/2017","23/11/2017","1","41,5364022365765","2,43904824762817","POINT (2.43904824762817 41.5364022365765)"
"5120700918555101107130","MUDANÇA","23/11/2017","23/11/2017","1","41,5348335240923","2,43901598021416","POINT (2.43901598021416 41.5348335240923)"
"5120700918854549607130","NETEJES ESPECIALS","15/12/2017","05/01/2018","22","41,5476832026944","2,4501339300995","POINT (2.4501339300995 41.5476832026944)"
"5120700919055616607130","OBRES","29/12/2017","29/12/2017","1","41,5340696702272","2,44378263625053","POINT (2.44378263625053 41.5340696702272)"
"5120700916082537107130","CÀRREGA I DESCÀRREGA DE MATERIALS","16/06/2017","16/06/2017","1","41,5400751803886","2,43473212215528","POINT (2.43473212215528 41.5400751803886)"
"5120700916276521107130","RASES I CATES","23/06/2017","23/06/2017","1","41,5483421009755","2,44699524717179","POINT (2.44699524717179 41.5483421009755)"
"5120700916720588107130","MUDANÇA","24/07/2017","24/07/2017","1","41,5434946897155","2,43296690847146","POINT (2.43296690847146 41.5434946897155)"
"5120700917057569607130","BASTIDES I TANQUES","04/09/2017","18/09/2017","15","41,5478484286594","2,45004888703691","POINT (2.45004888703691 41.5478484286594)"
"5120700917061126607130","OBRES","11/08/2017","11/08/2017","1","41,53705440365","2,44894097162711","POINT (2.44894097162711 41.53705440365)"
"5120700917099556607130","OBRES","24/08/2017","24/08/2017","1","41,5416761644403","2,44703248945292","POINT (2.44703248945292 41.5416761644403)"
"5120700917088548107130","MUDANÇA","18/08/2017","18/08/2017","1","41,5391569095881","2,43666620410469","POINT (2.43666620410469 41.5391569095881)"
"5120700917151412107130","TERRASSES DE BAR","29/08/2017","31/12/2021","365","41,5404880346467","2,42425145240264","POINT (2.42425145240264 41.5404880346467)"
"5120700917229194107130","TERRASSES DE BAR","31/08/2017","31/12/2021","365","41,545509183516","2,45258263123687","POINT (2.45258263123687 41.545509183516)"
"5120700917419619107130","CÀRREGA I DESCÀRREGA DE MATERIALS","25/09/2017","25/09/2017","1","41,5414566454376","2,44300310666433","POINT (2.44300310666433 41.5414566454376)"
"5120700917419829607130","CONTENIDOR DE RUNA","20/09/2017","21/09/2017","2","41,5323879559911","2,44088770232903","POINT (2.44088770232903 41.5323879559911)"
"5120700917420903107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","18/11/2017","18/11/2017","1","41,5382305372255","2,44479845315876","POINT (2.44479845315876 41.5382305372255)"
"5120700917648508107130","CÀRREGA I DESCÀRREGA DE MATERIALS","05/10/2017","05/10/2017","1","41,5417582392679","2,44788621392533","POINT (2.44788621392533 41.5417582392679)"
"5120700917679365607130","RASES I CATES","06/10/2017","06/10/2017","1","41,5425328058426","2,44407097441397","POINT (2.44407097441397 41.5425328058426)"
"5120700917781007107130","RESERVES D' ESTACIONAMENT","06/10/2017","02/02/2018","120","41,5382511061069","2,42725279303754","POINT (2.42725279303754 41.5382511061069)"
"5120700917908421607130","NETEJES ESPECIALS","19/10/2017","19/10/2017","1","41,5394641493261","2,44999834854409","POINT (2.44999834854409 41.5394641493261)"
"5120700917958033607130","OBRES","20/10/2017","20/10/2017","1","41,5402963459154","2,44315557479174","POINT (2.44315557479174 41.5402963459154)"
"5120700918012468607130","ACTES CULTURALS","03/11/2017","06/11/2017","4","41,5447522445961","2,45136586500659","POINT (2.45136586500659 41.5447522445961)"
"5120700918409196607130","RESERVES D' ESTACIONAMENT","17/11/2017","17/11/2017","1","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700918410017607130","NETEJES ESPECIALS","15/11/2017","15/11/2017","1","41,5469764166961","2,45296135263649","POINT (2.45296135263649 41.5469764166961)"
"5120700918643847607130","MUDANÇA","05/12/2017","05/12/2017","1","41,546490529101","2,44087478474764","POINT (2.44087478474764 41.546490529101)"
"5120700918739875107130","OBRES","11/12/2017","11/12/2017","1","41,5361135977923","2,43706443523672","POINT (2.43706443523672 41.5361135977923)"
"5120700918978958107130","OBRES","31/12/2017","31/12/2017","1","41,5357689003451","2,44432748825298","POINT (2.44432748825298 41.5357689003451)"
"5120700919191300107130","BASTIDES I TANQUES","16/12/2017","16/01/2018","32","41,541276459801","2,44966150513042","POINT (2.44966150513042 41.541276459801)"
"5120700915873088607130","OBRES","24/05/2017","24/05/2017","1","41,5342057591994","2,44510368580776","POINT (2.44510368580776 41.5342057591994)"
"5120700916052408107130","OBRES","06/06/2017","06/06/2017","1","41,5400077520266","2,44507581436706","POINT (2.44507581436706 41.5400077520266)"
"5120700916105876607130","ACTES DIVERSOS AL CARRER","14/07/2017","14/07/2017","1","41,5393042958915","2,45136201358126","POINT (2.45136201358126 41.5393042958915)"
"5120700916129539607130","OBRES","20/06/2017","20/06/2017","1","41,5377691633266","2,43992380142057","POINT (2.43992380142057 41.5377691633266)"
"5120700916251592607130","OBRES","27/06/2017","27/06/2017","1","41,5367300429376","2,43631016138025","POINT (2.43631016138025 41.5367300429376)"
"5120700916305070107130","CÀRREGA I DESCÀRREGA DE MATERIALS","28/06/2017","28/06/2017","1","41,5492012529135","2,426824321005","POINT (2.426824321005 41.5492012529135)"
"5120700916365577607130","RASES I CATES","29/06/2017","30/06/2017","2","41,5383307468908","2,44066921278298","POINT (2.44066921278298 41.5383307468908)"
"5120700916720674607130","CÀRREGA I DESCÀRREGA DE MATERIALS","17/07/2017","21/07/2017","5","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700916913689107130","NETEJES ESPECIALS","26/07/2017","26/07/2017","1","41,5588395196421","2,43517062140495","POINT (2.43517062140495 41.5588395196421)"
"5120700916987122107130","CÀRREGA I DESCÀRREGA DE MATERIALS","28/07/2017","28/07/2017","1","41,5446435058449","2,44756898503914","POINT (2.44756898503914 41.5446435058449)"
"5120700917038486607130","MUNTATGE I DESMUNTATGE DE GRUES","10/08/2017","10/08/2017","1","41,539530036432","2,44040369528725","POINT (2.44040369528725 41.539530036432)"
"5120700917051958107130","BASTIDES I TANQUES","01/09/2017","30/09/2017","30","41,5424833150147","2,44679971245679","POINT (2.44679971245679 41.5424833150147)"
"5120700917060831107130","OBRES","23/08/2017","23/08/2017","1","41,5416797566013","2,44705873531744","POINT (2.44705873531744 41.5416797566013)"
"5120700917112614607130","ACTES DIVERSOS AL CARRER","15/09/2017","29/09/2017","15","41,5364458130002","2,43028254543187","POINT (2.43028254543187 41.5364458130002)"
"5120700917187981107130","OBRES","01/09/2017","01/09/2017","1","41,5378394464251","2,44618026460777","POINT (2.44618026460777 41.5378394464251)"
"5120700917285099607130","MUDANÇA","15/09/2017","15/09/2017","1","41,5348739924457","2,43683086845992","POINT (2.43683086845992 41.5348739924457)"
"5120700917630728107130","OBRES","04/10/2017","04/10/2017","1","41,5360621131211","2,44554088980527","POINT (2.44554088980527 41.5360621131211)"
"5120700917693949107130","OBRES","06/10/2017","06/10/2017","1","41,5345725645783","2,44476064187931","POINT (2.44476064187931 41.5345725645783)"
"5120700917874945607130","RASES I CATES","25/10/2017","29/10/2017","5","41,5316105875286","2,44027299852714","POINT (2.44027299852714 41.5316105875286)"
"5120700917878595107130","CÀRREGA I DESCÀRREGA DE MATERIALS","18/10/2017","18/10/2017","1","41,5416725369628","2,44705460186098","POINT (2.44705460186098 41.5416725369628)"
"5120700917971235107130","BASTIDES I TANQUES","23/10/2017","23/12/2017","62","41,5496926863873","2,44842444108468","POINT (2.44842444108468 41.5496926863873)"
"5120700918321984107130","SAC DE RUNA","14/11/2017","17/11/2017","4","41,5386005757786","2,44425011170212","POINT (2.44425011170212 41.5386005757786)"
"5120700918559712607130","MUDANÇA","22/11/2017","22/11/2017","1","41,5395960789616","2,44831423418049","POINT (2.44831423418049 41.5395960789616)"
"5120700918592041107130","CONTENIDOR DE RUNA","27/11/2017","22/12/2017","26","41,5399406109738","2,44860769561148","POINT (2.44860769561148 41.5399406109738)"
"5120700918630616107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5334690955749","2,44502899195038","POINT (2.44502899195038 41.5334690955749)"
"5120700918645161107130","ACTES DIVERSOS AL CARRER","03/12/2017","03/12/2017","1","41,5440872105947","2,45362501819392","POINT (2.45362501819392 41.5440872105947)"
"5120700918674935607130","MUDANÇA","21/12/2017","21/12/2017","1","41,5360513847339","2,43952154664492","POINT (2.43952154664492 41.5360513847339)"
"5120700915800063607130","MUDANÇA","17/05/2017","17/05/2017","1","41,5455015328236","2,43649998011374","POINT (2.43649998011374 41.5455015328236)"
"5120700915841782607130","REHABILITACIÓ DE CONSTRUCCIONS","19/05/2017","19/05/2017","1","41,5472071305294","2,44166876442086","POINT (2.44166876442086 41.5472071305294)"
"5120700915870305607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","28/05/2017","28/05/2017","1","41,5400213822971","2,44478467242188","POINT (2.44478467242188 41.5400213822971)"
"5120700915870430107130","MUDANÇA","25/05/2017","25/05/2017","1","41,5433406048813","2,44846306558446","POINT (2.44846306558446 41.5433406048813)"
"5120700915938371107130","ACTES DIVERSOS AL CARRER","08/07/2017","08/07/2017","1","41,5401833878792","2,42474939126475","POINT (2.42474939126475 41.5401833878792)"
"5120700916011724107130","MUDANÇA","01/06/2017","01/06/2017","1","41,5456335649228","2,43653604871466","POINT (2.43653604871466 41.5456335649228)"
"5120700916093651107130","MUDANÇA","13/06/2017","13/06/2017","1","41,5415798684567","2,45319998311306","POINT (2.45319998311306 41.5415798684567)"
"5120700916093654107130","OBRES","13/06/2017","13/06/2017","1","41,5361235242011","2,43708458144333","POINT (2.43708458144333 41.5361235242011)"
"5120700916093742107130","MUDANÇA","13/06/2017","13/06/2017","1","41,5363801165309","2,44836984040086","POINT (2.44836984040086 41.5363801165309)"
"5120700916365438107130","TERRASSES DE BAR","22/06/2017","31/12/2017","193","41,5362069599242","2,42756922314553","POINT (2.42756922314553 41.5362069599242)"
"5120700917072260107130","MUDANÇA","16/08/2017","16/08/2017","1","41,5407708486996","2,44826847839077","POINT (2.44826847839077 41.5407708486996)"
"5120700917192351607130","RESERVES D' ESTACIONAMENT","18/09/2017","22/09/2017","5","41,534967056532","2,42962452230834","POINT (2.42962452230834 41.534967056532)"
"5120700917236134107130","TERRASSES DE BAR","06/09/2017","06/09/2017","1","41,5392080023634","2,43392798531667","POINT (2.43392798531667 41.5392080023634)"
"5120700917236087607130","CÀRREGA I DESCÀRREGA DE MATERIALS","08/09/2017","08/09/2017","1","41,5402282897095","2,43548972877262","POINT (2.43548972877262 41.5402282897095)"
"5120700917407083607130","CÀRREGA I DESCÀRREGA DE MATERIALS","20/09/2017","20/09/2017","1","41,5455377504014","2,43657762908864","POINT (2.43657762908864 41.5455377504014)"
"5120700917619892607130","RASES I CATES","04/10/2017","06/10/2017","3","41,5347097226929","2,44474958992238","POINT (2.44474958992238 41.5347097226929)"
"5120700917635207607130","CÀRREGA I DESCÀRREGA DE MATERIALS","06/10/2017","06/10/2017","1","41,5450282891986","2,4492688191547","POINT (2.4492688191547 41.5450282891986)"
"5120700917788794607130","OBRES","13/10/2017","13/10/2017","1","41,5492253671061","2,45092272775647","POINT (2.45092272775647 41.5492253671061)"
"5120700918041388607130","MUDANÇA","24/10/2017","24/10/2017","1","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700918233883107130","BASTIDES I TANQUES","03/11/2017","03/12/2017","31","41,5496938846975","2,44899344903142","POINT (2.44899344903142 41.5496938846975)"
"5120700918239959107130","OBRES","03/11/2017","03/11/2017","1","41,5340641279755","2,44373433910352","POINT (2.44373433910352 41.5340641279755)"
"5120700918567182107130","MUDANÇA","27/11/2017","27/11/2017","1","41,5396793327712","2,43108495170583","POINT (2.43108495170583 41.5396793327712)"
"5120700918595084107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5366716780686","2,43401407438164","POINT (2.43401407438164 41.5366716780686)"
"5120700918595131107130","MUDANÇA","26/11/2017","26/11/2017","1","41,5370355945155","2,42300586168584","POINT (2.42300586168584 41.5370355945155)"
"5120700918596678607130","CONTENIDOR DE RUNA","28/11/2017","28/11/2017","1","41,5392470224909","2,44074219801634","POINT (2.44074219801634 41.5392470224909)"
"5120700918613861107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,547961821755","2,42858691598316","POINT (2.42858691598316 41.547961821755)"
"5120700918622356107130","BASTIDES I TANQUES","23/11/2017","15/06/2018","205","41,527667336103","2,43681620669013","POINT (2.43681620669013 41.527667336103)"
"5120700918628806107130","MUDANÇA","04/12/2017","04/12/2017","1","41,5404507166391","2,4548193173363","POINT (2.4548193173363 41.5404507166391)"
"5120700916009263107130","RESERVES D' ESTACIONAMENT","01/06/2017","01/06/2017","1","41,5386580935195","2,42938513631243","POINT (2.42938513631243 41.5386580935195)"
"5120700916039903107130","MUDANÇA","06/06/2017","06/06/2017","1","41,5373001702462","2,43864127480073","POINT (2.43864127480073 41.5373001702462)"
"5120700916049390107130","OBRES","06/06/2017","06/06/2017","1","41,5363651639516","2,44735241651494","POINT (2.44735241651494 41.5363651639516)"
"5120700916089004107130","ACTES DIVERSOS AL CARRER","11/06/2017","11/06/2017","1","41,5389991889424","2,43933187108626","POINT (2.43933187108626 41.5389991889424)"
"5120700916088940107130","ACTES CULTURALS","09/07/2017","09/07/2017","1","41,5408123521772","2,44892058381726","POINT (2.44892058381726 41.5408123521772)"
"5120700916092730607130","ACTES CULTURALS","15/06/2017","15/06/2017","1","41,5408050674842","2,44628567447714","POINT (2.44628567447714 41.5408050674842)"
"5120700916092736607130","RESERVES D' ESTACIONAMENT","12/06/2017","12/06/2017","1","41,5420313728486","2,44458249754403","POINT (2.44458249754403 41.5420313728486)"
"5120700916092738607130","ACTES DIVERSOS AL CARRER","15/06/2017","15/06/2017","1","41,5400429372117","2,44575153725603","POINT (2.44575153725603 41.5400429372117)"
"5120700916162366107130","ACTES CULTURALS","23/06/2017","26/06/2017","4","41,5394742930653","2,44800404667952","POINT (2.44800404667952 41.5394742930653)"
"5120700916641956607130","RASES I CATES","13/07/2017","19/07/2017","7","41,5750575238175","2,46149432559324","POINT (2.46149432559324 41.5750575238175)"
"5120700916824299607130","MUDANÇA","30/07/2017","30/07/2017","1","41,5381348300509","2,44383918710395","POINT (2.44383918710395 41.5381348300509)"
"5120700916824261607130","ACTES DIVERSOS AL CARRER","22/07/2017","22/07/2017","1","41,539685979554","2,44688975718065","POINT (2.44688975718065 41.539685979554)"
"5120700916824355107130","MUDANÇA","30/07/2017","30/07/2017","1","41,5390061394752","2,44682140587314","POINT (2.44682140587314 41.5390061394752)"
"5120700916888158607130","MUDANÇA","31/07/2017","31/07/2017","1","41,541008401074","2,44905937751544","POINT (2.44905937751544 41.541008401074)"
"5120700917294519107130","RASES I CATES","18/09/2017","22/09/2017","5","41,554726179729","2,43716725425615","POINT (2.43716725425615 41.554726179729)"
"5120700917512091107130","BASTIDES I TANQUES","29/09/2017","29/10/2017","31","41,549632464585","2,45007158207193","POINT (2.45007158207193 41.549632464585)"
"5120700917571108107130","CONTENIDOR DE RUNA","28/09/2017","29/09/2017","2","41,534032736681","2,44371754606616","POINT (2.44371754606616 41.534032736681)"
"5120700917645211607130","ACTES DIVERSOS AL CARRER","20/10/2017","20/10/2017","1","41,5388154245106","2,43943339597151","POINT (2.43943339597151 41.5388154245106)"
"5120700917876531607130","MUDANÇA","17/10/2017","17/10/2017","1","41,5471738387264","2,45167114683021","POINT (2.45167114683021 41.5471738387264)"
"5120700917876485107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","21/10/2017","22/10/2017","2","41,5416076329663","2,45749347049696","POINT (2.45749347049696 41.5416076329663)"
"5120700917963174607130","RESERVES D' ESTACIONAMENT","21/10/2017","21/10/2017","1","41,5420270818248","2,44459255274617","POINT (2.44459255274617 41.5420270818248)"
"5120700918483170107130","MUDANÇA","25/11/2017","25/11/2017","1","41,5534448938608","2,44148142661357","POINT (2.44148142661357 41.5534448938608)"
"5120700918483111607130","MUDANÇA","25/11/2017","25/11/2017","1","41,5438262147476","2,43237332929754","POINT (2.43237332929754 41.5438262147476)"
"5120700915627045107130","CONTENIDOR DE RUNA","04/05/2017","02/06/2017","30","41,5436018961474","2,44859115823464","POINT (2.44859115823464 41.5436018961474)"
"5120700915937551607130","MUDANÇA","30/05/2017","30/05/2017","1","41,5337600082879","2,44248720660262","POINT (2.44248720660262 41.5337600082879)"
"5120700915937576107130","MUDANÇA","31/05/2017","31/05/2017","1","41,5414810670581","2,44485880855574","POINT (2.44485880855574 41.5414810670581)"
"5120700915937684607130","MUDANÇA","30/05/2017","30/05/2017","1","41,5342958222395","2,44302916825847","POINT (2.44302916825847 41.5342958222395)"
"5120700915949029607130","RESERVES D' ESTACIONAMENT","30/05/2017","30/05/2017","1","41,538619057159","2,44277837023689","POINT (2.44277837023689 41.538619057159)"
"5120700916128630107130","REHABILITACIÓ DE CONSTRUCCIONS","16/06/2017","21/06/2017","6","41,5382290802565","2,44791875080729","POINT (2.44791875080729 41.5382290802565)"
"5120700916418172107130","CÀRREGA I DESCÀRREGA DE MATERIALS","04/07/2017","26/07/2017","23","41,5317610707489","2,4389930095929","POINT (2.4389930095929 41.5317610707489)"
"5120700916495644607130","CONTENIDOR DE RUNA","12/07/2017","11/08/2017","31","41,5390987680055","2,44081876843957","POINT (2.44081876843957 41.5390987680055)"
"5120700916869063607130","RASES I CATES","07/08/2017","09/08/2017","3","41,5479853167185","2,44195676192327","POINT (2.44195676192327 41.5479853167185)"
"5120700916882086107130","MUDANÇA","01/08/2017","01/08/2017","1","41,5480720395836","2,45242966728915","POINT (2.45242966728915 41.5480720395836)"
"5120700916881844107130","ACTES DIVERSOS AL CARRER","30/09/2017","30/09/2017","1","41,5400094475553","2,44555624481298","POINT (2.44555624481298 41.5400094475553)"
"5120700917095639607130","OBRES","22/08/2017","22/08/2017","1","41,5378976817861","2,44631609638893","POINT (2.44631609638893 41.5378976817861)"
"5120700917239753107130","CONTENIDOR DE RUNA","12/09/2017","22/09/2017","11","41,5474347745181","2,44684412251931","POINT (2.44684412251931 41.5474347745181)"
"5120700917288127607130","MUDANÇA","13/09/2017","13/09/2017","1","41,5391456156646","2,44483937700569","POINT (2.44483937700569 41.5391456156646)"
"5120700917466131107130","MUDANÇA","23/09/2017","23/09/2017","1","41,5363220259829","2,42742241302723","POINT (2.42742241302723 41.5363220259829)"
"5120700917471160107130","OBRES","22/09/2017","27/09/2017","6","41,5382273621636","2,44793542774393","POINT (2.44793542774393 41.5382273621636)"
"5120700917554683107130","ACTES CULTURALS","31/10/2017","31/10/2017","1","41,5483804111618","2,42864510175051","POINT (2.42864510175051 41.5483804111618)"
"5120700917837169607130","MUDANÇA","16/10/2017","16/10/2017","1","41,5416294325392","2,4521917840249","POINT (2.4521917840249 41.5416294325392)"
"5120700918039282607130","MUDANÇA","27/10/2017","27/10/2017","1","41,5376849113626","2,44732656081165","POINT (2.44732656081165 41.5376849113626)"
"5120700918040184107130","MUDANÇA","27/10/2017","27/10/2017","1","41,541277233144","2,44609633835381","POINT (2.44609633835381 41.541277233144)"
"5120700918288332107130","RESERVES D' ESTACIONAMENT","07/11/2017","30/11/2017","24","41,5515797154869","2,44690387025881","POINT (2.44690387025881 41.5515797154869)"
"5120700918436981107130","ACTES DIVERSOS AL CARRER","22/12/2017","22/12/2017","1","41,5391364200161","2,4481650960343","POINT (2.4481650960343 41.5391364200161)"
"5120700918633900607130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5473138683222","2,42902339899413","POINT (2.42902339899413 41.5473138683222)"
"5120700918634016107130","ACTES DIVERSOS AL CARRER","05/12/2017","19/12/2017","15","41,5476913801126","2,43535443977943","POINT (2.43535443977943 41.5476913801126)"
"5120700918752852607130","MUDANÇA","12/12/2017","12/12/2017","1","41,5424976432662","2,42303459786426","POINT (2.42303459786426 41.5424976432662)"
"5120700915845543107130","RASES I CATES","22/05/2017","23/05/2017","2","41,5528237263708","2,44736346292119","POINT (2.44736346292119 41.5528237263708)"
"5120700916085675607130","SAC DE RUNA","19/06/2017","21/06/2017","3","41,5413056708786","2,43679505358719","POINT (2.43679505358719 41.5413056708786)"
"5120700916085739107130","NETEJES ESPECIALS","12/06/2017","23/06/2017","12","41,548324787346","2,44691179112891","POINT (2.44691179112891 41.548324787346)"
"5120700916242035607130","REHABILITACIÓ DE CONSTRUCCIONS","26/06/2017","27/06/2017","2","41,5405459714239","2,44728533776259","POINT (2.44728533776259 41.5405459714239)"
"5120700916369591107130","OBRES","04/07/2017","04/07/2017","1","41,5371057039572","2,44885099759521","POINT (2.44885099759521 41.5371057039572)"
"5120700916415102107130","CONTENIDOR DE RUNA","03/07/2017","11/08/2017","40","41,5425783397624","2,43840312821262","POINT (2.43840312821262 41.5425783397624)"
"5120700916415789607130","MUDANÇA","04/07/2017","04/07/2017","1","41,5422839428841","2,4499370358837","POINT (2.4499370358837 41.5422839428841)"
"5120700916416190607130","CONTENIDOR DE RUNA","04/07/2017","05/07/2017","2","41,550809219283","2,44421300236243","POINT (2.44421300236243 41.550809219283)"
"5120700916454869107130","CÀRREGA I DESCÀRREGA DE MATERIALS","10/07/2017","20/07/2017","11","41,542034381952","2,44449500564767","POINT (2.44449500564767 41.542034381952)"
"5120700916824558107130","RASES I CATES","21/06/2017","24/06/2017","4","41,5375317415908","2,44612247022844","POINT (2.44612247022844 41.5375317415908)"
"5120700916824552607130","CONTENIDOR DE RUNA","31/07/2017","21/08/2017","22","41,5378151843892","2,44487652785336","POINT (2.44487652785336 41.5378151843892)"
"5120700916825132107130","BASTIDES I TANQUES","18/07/2017","18/08/2017","32","41,5427458583124","2,44630515472139","POINT (2.44630515472139 41.5427458583124)"
"5120700916825184107130","CONTENIDOR DE RUNA","18/07/2017","21/07/2017","4","41,5398294491764","2,44717325375593","POINT (2.44717325375593 41.5398294491764)"
"5120700917193619607130","CONTENIDOR DE RUNA","04/09/2017","08/09/2017","5","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700917226321607130","ACTES DIVERSOS AL CARRER","28/09/2017","28/09/2017","1","41,5399165081883","2,44525738146907","POINT (2.44525738146907 41.5399165081883)"
"5120700917549770607130","MUDANÇA","29/09/2017","29/09/2017","1","41,5395990196135","2,44692485822267","POINT (2.44692485822267 41.5395990196135)"
"5120700917788170607130","CONTENIDOR DE RUNA","09/10/2017","13/10/2017","5","41,5398443064909","2,44717967075048","POINT (2.44717967075048 41.5398443064909)"
"5120700918027743107130","BASTIDES I TANQUES","30/10/2017","30/11/2017","32","41,5435980213211","2,44863654655503","POINT (2.44863654655503 41.5435980213211)"
"5120700918027859107130","MUDANÇA","28/10/2017","28/10/2017","1","41,540658500506","2,44420583533712","POINT (2.44420583533712 41.540658500506)"
"5120700918685533107130","OBRES","30/11/2017","05/12/2017","6","41,5392609574983","2,44067735210474","POINT (2.44067735210474 41.5392609574983)"
"5120700918770139107130","OBRES","13/12/2017","14/12/2017","2","41,5430292403404","2,44779753940852","POINT (2.44779753940852 41.5430292403404)"
"5120700918779024107130","RASES I CATES","14/12/2017","15/12/2017","2","41,5479972483217","2,44796046310028","POINT (2.44796046310028 41.5479972483217)"
"5120700918787480107130","RASES I CATES","13/12/2017","14/12/2017","2","41,5420831611518","2,44238704863512","POINT (2.44238704863512 41.5420831611518)"
"5120700918793913107130","CONTENIDOR DE RUNA","14/12/2017","14/12/2017","1","41,5361338523531","2,44191269143369","POINT (2.44191269143369 41.5361338523531)"
"5120700918801384607130","RESERVES D' ESTACIONAMENT","19/12/2017","19/12/2017","1","41,5409813519838","2,44415751073223","POINT (2.44415751073223 41.5409813519838)"
"5120700915645892607130","TERRASSES DE BAR","01/05/2017","30/09/2017","153","41,5407856660189","2,44609290331252","POINT (2.44609290331252 41.5407856660189)"
"5120700915689526107130","SAC DE RUNA","11/05/2017","12/05/2017","2","41,5391272005242","2,43897941684696","POINT (2.43897941684696 41.5391272005242)"
"5120700915712369107130","OBRES","11/04/2017","17/04/2017","7","41,5381736154046","2,44792941055067","POINT (2.44792941055067 41.5381736154046)"
"5120700915845962607130","RECOLLIDA D' ESCOMBRERIES","19/05/2017","19/05/2017","1","41,5473600985704","2,44062676203293","POINT (2.44062676203293 41.5473600985704)"
"5120700915924048107130","RESERVES D' ESTACIONAMENT","29/05/2017","31/05/2017","3","41,5514851982375","2,44670860878118","POINT (2.44670860878118 41.5514851982375)"
"5120700915989770607130","OBRES","31/05/2017","31/05/2017","1","41,5377873576491","2,43991272753235","POINT (2.43991272753235 41.5377873576491)"
"5120700916028740607130","ACTES DIVERSOS AL CARRER","30/06/2017","30/06/2017","1","41,5401740791405","2,42476709112134","POINT (2.42476709112134 41.5401740791405)"
"5120700916078994607130","RESERVES D' ESTACIONAMENT","09/06/2017","09/06/2017","1","41,542613594866","2,43448008168014","POINT (2.43448008168014 41.542613594866)"
"5120700916146427107130","CÀRREGA I DESCÀRREGA DE MATERIALS","15/06/2017","15/06/2017","1","41,5363694923134","2,4483650782662","POINT (2.4483650782662 41.5363694923134)"
"5120700916203482607130","RASES I CATES","21/06/2017","23/06/2017","3","41,543593241142","2,44863353529238","POINT (2.44863353529238 41.543593241142)"
"5120700916435826107130","REHABILITACIÓ DE CONSTRUCCIONS","05/07/2017","08/07/2017","4","41,5462206648528","2,45111576433649","POINT (2.45111576433649 41.5462206648528)"
"5120700916571681607130","SAC DE RUNA","10/07/2017","14/07/2017","5","41,5437327441036","2,44947573334051","POINT (2.44947573334051 41.5437327441036)"
"5120700916571718607130","BASTIDES I TANQUES","28/08/2017","28/09/2017","32","41,5393188247048","2,44581760074937","POINT (2.44581760074937 41.5393188247048)"
"5120700916832888607130","OBRES","21/07/2017","21/07/2017","1","41,5387493086793","2,44023309346251","POINT (2.44023309346251 41.5387493086793)"
